u,v,key,osmid,highway,lanes,maxspeed,name_left,oneway,reversed,length,speed_kph,travel_time,geometry,lit,surface,ref,width,tunnel,junction,access,service,bridge,element,id,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,fhrs:id,name_right,smoking,source:addr,website,wheelchair,wikidata,addr:housename,opening_hours,phone,addr:unit,outdoor_seating,check_date,check_date:opening_hours,indoor_seating,contact:instagram,brand,brand:wikidata,building:levels,cocktails,addr:county,brand:wikipedia,contact:website,email,microbrewery,opening_hours:kitchen,fhrs:authority,fhrs:businesstype,fhrs:local_authority_id,fhrs:rating,contact:facebook,contact:phone,diet:vegan,diet:vegetarian,food,note,payment:debit_cards,payment:mastercard,payment:visa,real_ale,toilets,toilets:access,website:menu,url,brewery,building,operator,operator:wikidata,roof:shape,fhrs:rating_date,source,toilets:wheelchair,contact:email,building:part,level,room,dist_to_amenity,access_score
5679453049,1786461633,0,"[596078515, 24569406]",unclassified,2,20 mph,"['Barnfield Road', 'Bedford Street']",False,False,25.30515284084827,32.1868,2.830307772970714,"LINESTRING (292321.84073400777 92621.00429891868, 292313.49369654735 92622.68944246572, 292297.0000240241 92626.18912305517)",yes,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.71802974367444,0.013034745591631309
248779246,59817616,0,"[823425904, 24569407]",unclassified,,20 mph,Southernhay West,False,False,43.354827733395005,32.1868,4.849111432022507,"LINESTRING (292336.07468080963 92668.48870229028, 292340.8567328233 92694.23137819266, 292342.10616433027 92699.34494509129, 292342.4897654145 92700.4828152766, 292343.17067562643 92701.3141996034, 292344.4599158427 92701.85492916906, 292345.90277697047 92701.96977259064, 292352.58991732565 92700.6081495338)",yes,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.45974506997023,0.010475619846533411
248779246,40926521,0,24569407,unclassified,,20 mph,Southernhay West,False,True,48.355556285842965,32.1868,5.408428381480443,"LINESTRING (292336.07468080963 92668.48870229028, 292327.75165888295 92628.90281600479, 292325.55393379123 92621.29476820215)",no,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.41167367411238,0.013621811763060734
248779246,1786461652,0,"[681738696, 681738697, 23054873]",footway,,,,False,True,30.749068403384573,32.1868,3.439193900983772,"LINESTRING (292336.07468080963 92668.48870229028, 292328.16550357675 92669.83106621998, 292310.08851408504 92672.56244656909, 292305.62028375716 92673.32211743551)",yes,paving_stones,,,yes,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.45974506997023,0.010475619846533411
1786461633,299022718,0,24569406,unclassified,,20 mph,Bedford Street,False,False,15.381370552547756,32.1868,1.7203615764590432,"LINESTRING (292297.0000240241 92626.18912305517, 292281.9047811132 92629.35963497727)",yes,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.77571953102976,0.009825526212026595
1786461633,5679453049,0,"[596078515, 24569406]",unclassified,2,20 mph,"['Barnfield Road', 'Bedford Street']",False,True,25.30515284084827,32.1868,2.830307772970714,"LINESTRING (292297.0000240241 92626.18912305517, 292313.49369654735 92622.68944246572, 292321.84073400777 92621.00429891868)",yes,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.71802974367444,0.013034745591631309
1786461633,1786461652,0,167238727,footway,,,,False,False,47.92586784325986,32.1868,5.360368978455004,"LINESTRING (292297.0000240241 92626.18912305517, 292298.38315546303 92634.01420880354, 292303.417798545 92657.6158096627, 292305.62028375716 92673.32211743551)",yes,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.77571953102976,0.009825526212026595
59817616,59817617,0,7991800,footway,,,,False,False,42.882387929536684,32.1868,4.796270413533874,"LINESTRING (292352.58991732565 92700.6081495338, 292350.9559793051 92694.31223187919, 292361.4799164264 92665.00552736051, 292366.6642054748 92664.04202343209)",yes,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.05850135679263,0.01297715349238168
59817616,59817617,1,"[823425904, 5216011]",unclassified,,20 mph,"['Southernhay West', 'Southernhay East']",False,False,50.156447286428545,32.1868,5.6098528039799795,"LINESTRING (292352.58991732565 92700.6081495338, 292359.91000783036 92699.12223612526, 292367.324664166 92698.11271977032, 292368.4957674088 92697.3766177319, 292369.3469566735 92696.53587392715, 292369.6546097301 92695.36149444492, 292369.16172862164 92688.24109716067, 292366.6642054748 92664.04202343209)",yes,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.05850135679263,0.01297715349238168
59817616,248779246,0,"[823425904, 24569407]",unclassified,,20 mph,Southernhay West,False,True,43.35482773339501,32.1868,4.849111432022508,"LINESTRING (292352.58991732565 92700.6081495338, 292345.90277697047 92701.96977259064, 292344.4599158427 92701.85492916906, 292343.17067562643 92701.3141996034, 292342.4897654145 92700.4828152766, 292342.10616433027 92699.34494509129, 292340.8567328233 92694.23137819266, 292336.07468080963 92668.48870229028)",yes,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.45974506997023,0.010475619846533411
1786461652,59817539,0,23054873,footway,,,,False,True,17.838181265897195,32.1868,1.995148711808254,"LINESTRING (292305.62028375716 92673.32211743551, 292287.77394193603 92674.56930572359)",yes,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.36621950520095,0.008377579554292818
1786461652,248779246,0,"[681738696, 23054873, 681738697]",footway,,,,False,False,30.749068403384573,32.1868,3.439193900983772,"LINESTRING (292305.62028375716 92673.32211743551, 292310.08851408504 92672.56244656909, 292328.16550357675 92669.83106621998, 292336.07468080963 92668.48870229028)",yes,paving_stones,,,yes,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.45974506997023,0.010475619846533411
1786461652,1786461577,0,167238727,footway,,,,False,False,54.73180948514845,32.1868,6.121593763484859,"LINESTRING (292305.62028375716 92673.32211743551, 292306.4522896855 92676.3418322049, 292313.8593508233 92713.96649986107, 292310.7866679088 92716.3103641273, 292311.086696516 92725.71518598194)",yes,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.36621950520095,0.008377579554292818
1786461652,1786461633,0,167238727,footway,,,,False,True,47.92586784325986,32.1868,5.360368978455004,"LINESTRING (292305.62028375716 92673.32211743551, 292303.417798545 92657.6158096627, 292298.38315546303 92634.01420880354, 292297.0000240241 92626.18912305517)",yes,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.77571953102976,0.009825526212026595
40926542,40927969,0,25408906,pedestrian,,20 mph,Bedford Street,False,True,46.50971896966882,32.1868,5.201976844259378,"LINESTRING (292139.6394219333 92761.52772084781, 292141.3615976989 92759.10042857315, 292145.6363168976 92753.08289431687, 292152.3479755393 92743.68887329355, 292167.7384711787 92724.41523855642)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,71.20360840670811,0.013849723331931074
40926542,62147659,0,42227867,unclassified,1,20 mph,High Street,False,False,74.96703344525945,32.1868,8.384844731471722,"LINESTRING (292139.6394219333 92761.52772084781, 292152.9236525857 92771.1981028782, 292197.99521453487 92804.01730681545, 292200.3609139521 92805.73716641206)",yes,paving_stones,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.503385898486506,0.019046390682945013
40926542,292271934,0,42227867,unclassified,1,20 mph,High Street,False,True,37.39176183025108,32.1868,4.1821598477917625,"LINESTRING (292139.6394219333 92761.52772084781, 292128.068250867 92753.09010627592, 292111.27821727254 92740.86697744823, 292109.35696417285 92739.4716903453)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,49.63700869479229,0.01974840192530654
40927969,40926542,0,25408906,pedestrian,,20 mph,Bedford Street,False,False,46.50971896966882,32.1868,5.201976844259378,"LINESTRING (292167.7384711787 92724.41523855642, 292152.3479755393 92743.68887329355, 292145.6363168976 92753.08289431687, 292141.3615976989 92759.10042857315, 292139.6394219333 92761.52772084781)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,71.20360840670811,0.013849723331931074
40927969,5218741405,0,25408906,pedestrian,,20 mph,Bedford Street,False,True,49.59743773430009,32.1868,5.547329210840479,"LINESTRING (292167.7384711787 92724.41523855642, 292173.298962189 92717.05850802842, 292196.66998307104 92692.71430306166, 292201.58215669007 92688.15203498531)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,72.37629418550272,0.013628379725363324
40927969,59741696,0,1101712308,pedestrian,,,Catherine Street,False,False,32.26697400741388,32.1868,3.6089672296310904,"LINESTRING (292167.7384711787 92724.41523855642, 292161.04390531534 92717.55651384359, 292143.3636431644 92703.26034204394)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,41.49666104332239,0.023531260467276938
62147659,6873148262,0,8694453,pedestrian,,,Bampfylde Lane,False,False,72.16730059257326,32.1868,8.071702751850564,"LINESTRING (292200.3609139521 92805.73716641206, 292202.4329559686 92802.81320375387, 292238.99810527475 92752.68894906869, 292245.1760981408 92750.269783956)",yes,paving_stones,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.503385898486506,0.019046390682945013
62147659,41438063,0,42227867,unclassified,1,20 mph,High Street,False,False,5.660196191489379,32.1868,0.6330764875465025,"LINESTRING (292200.3609139521 92805.73716641206, 292202.7839954551 92807.50033803337, 292204.94202071807 92809.07987649334)",yes,asphalt,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.09673744732726,0.02123289327882626
62147659,40926542,0,42227867,unclassified,1,20 mph,High Street,False,True,74.96703344525945,32.1868,8.384844731471722,"LINESTRING (292200.3609139521 92805.73716641206, 292197.99521453487 92804.01730681545, 292152.9236525857 92771.1981028782, 292139.6394219333 92761.52772084781)",yes,paving_stones,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.503385898486506,0.019046390682945013
292271934,2420683607,0,"[26646000, 655225345, 177964267]",footway,,,St Stephen's Bow,False,False,27.13078081222323,32.1868,3.034498953732699,"LINESTRING (292109.35696417285 92739.4716903453, 292110.9173251377 92737.41483072357, 292114.38176365825 92732.84904013213, 292115.79390659963 92730.79524685608, 292119.3312350364 92726.33919420245, 292124.66494375793 92719.28745038057, 292124.7119395909 92717.46211913423)",yes,paving_stones,,,building_passage,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,34.29710155765467,0.028330938118717456
292271934,40926542,0,42227867,unclassified,1,20 mph,High Street,False,False,37.39176183025108,32.1868,4.1821598477917625,"LINESTRING (292109.35696417285 92739.4716903453, 292111.27821727254 92740.86697744823, 292128.068250867 92753.09010627592, 292139.6394219333 92761.52772084781)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,49.63700869479229,0.01974840192530654
292271934,106201139,0,42227867,unclassified,1,20 mph,High Street,False,True,21.9043847602684,32.1868,2.4499417505612935,"LINESTRING (292109.35696417285 92739.4716903453, 292107.06293613673 92737.8060087256, 292091.61338453856 92726.55639416669)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,38.480316573695774,0.025329077545093996
5218741405,10159677944,0,25408906,pedestrian,,20 mph,Bedford Street,False,True,27.708653820219016,32.1868,3.099132369567291,"LINESTRING (292201.58215669007 92688.15203498531, 292222.1334159328 92669.49502380588)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,97.60115002312313,0.010141869539711131
5218741405,6873148262,0,7992487,pedestrian,,,Princesshay,False,False,76.0220905370184,32.1868,8.502849799708772,"LINESTRING (292201.58215669007 92688.15203498531, 292206.687157677 92694.63205661316, 292242.4816474413 92743.57308063796, 292245.1760981408 92750.269783956)",yes,paving_stones,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.39316033002704,0.010163308065782556
5218741405,40927969,0,25408906,pedestrian,,20 mph,Bedford Street,False,False,49.59743773430009,32.1868,5.547329210840479,"LINESTRING (292201.58215669007 92688.15203498531, 292196.66998307104 92692.71430306166, 292173.298962189 92717.05850802842, 292167.7384711787 92724.41523855642)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,72.37629418550272,0.013628379725363324
5218741405,1996169401,0,1110560546,footway,,,,False,True,26.672504541922883,32.1868,2.9832420852934245,"LINESTRING (292201.58215669007 92688.15203498531, 292185.7796263356 92670.06809237946, 292184.01467115234 92668.03547229982)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,83.0067596574106,0.011903803980514391
59741696,8000006736,0,1101712308,pedestrian,,,Catherine Street,False,False,4.604180681339632,32.1868,0.5149642229989524,"LINESTRING (292143.3636431644 92703.26034204394, 292138.74893963756 92703.4224814157)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,37.2056436511021,0.02617414351481953
59741696,2402766418,0,7981285,footway,,,Egypt Lane,False,False,22.95132791079564,32.1868,2.5670392980620726,"LINESTRING (292143.3636431644 92703.26034204394, 292148.38915305305 92698.71792743268, 292160.37222030235 92687.79107084815)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,41.49666104332239,0.023531260467276938
59741696,40927969,0,1101712308,pedestrian,,,Catherine Street,False,True,32.26697400741388,32.1868,3.6089672296310904,"LINESTRING (292143.3636431644 92703.26034204394, 292161.04390531534 92717.55651384359, 292167.7384711787 92724.41523855642)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,41.49666104332239,0.023531260467276938
6873148262,5094813861,0,7992487,pedestrian,,,Princesshay,False,False,67.76634672838411,32.1868,7.579468857487629,"LINESTRING (292245.1760981408 92750.269783956, 292246.57501816814 92753.04417548637, 292289.82683936914 92783.9327657395, 292291.63125197124 92785.48626692104, 292299.0605203737 92791.0062130659)",yes,paving_stones,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9423973083189,0.011635700554320047
6873148262,5218741405,0,7992487,pedestrian,,,Princesshay,False,True,76.0220905370184,32.1868,8.502849799708772,"LINESTRING (292245.1760981408 92750.269783956, 292242.4816474413 92743.57308063796, 292206.687157677 92694.63205661316, 292201.58215669007 92688.15203498531)",yes,paving_stones,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.39316033002704,0.010163308065782556
6873148262,62147663,0,"[733870395, 733870396, 8694453]",pedestrian,,,Bampfylde Lane,False,False,55.47823606778039,32.1868,6.205079406589329,"LINESTRING (292245.1760981408 92750.269783956, 292249.7311533891 92745.16985293859, 292274.51245478675 92730.2968886329, 292276.28979549406 92729.17002804161, 292291.0935224123 92727.28478237404, 292293.91903847025 92726.99284839345)",yes,paving_stones,,,yes,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.39316033002704,0.010163308065782556
6873148262,62147659,0,8694453,pedestrian,,,Bampfylde Lane,False,True,72.16730059257324,32.1868,8.071702751850564,"LINESTRING (292245.1760981408 92750.269783956, 292238.99810527475 92752.68894906869, 292202.4329559686 92802.81320375387, 292200.3609139521 92805.73716641206)",yes,paving_stones,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.503385898486506,0.019046390682945013
41438063,59817531,0,477249631,unclassified,1,20 mph,High Street,False,False,67.53005806156922,32.1868,7.553040657090771,"LINESTRING (292204.94202071807 92809.07987649334, 292260.23772539914 92848.07362467953)",yes,asphalt,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.405182999051398,0.06095634532439067
41438063,959306928,0,"[1111109320, 5582185]",pedestrian,,,Castle Street,False,False,41.97086874952177,32.1868,4.694319643402836,"LINESTRING (292204.94202071807 92809.07987649334, 292203.37849407474 92811.32588354888, 292187.03155376273 92834.87973046163, 292183.29967469897 92839.82922122758, 292178.94453204615 92840.58666920089)",yes,paving_stones,,,,,,,,way,217574674,Exeter,,EX4 3PX,Little Castle Street,pub,542745,Old Timers,,FHRS Open Data,,,,Old Timers Wine Bar And Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,30.929413100179413,0.031319084909655945
41438063,62147659,0,42227867,unclassified,1,20 mph,High Street,False,True,5.660196191489379,32.1868,0.6330764875465025,"LINESTRING (292204.94202071807 92809.07987649334, 292202.7839954551 92807.50033803337, 292200.3609139521 92805.73716641206)",yes,asphalt,,,,,,,,node,5136103023,Exeter,248,EX4 3PZ,High Street,bar,635089,Artigiano,,FHRS Open Data,,yes,,,"Mo-Th 08:00-23:00, Fr,Sa 08:00-01:00, Su 09:00-18:00",,,no,2024-10-24,2024-10-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.09673744732726,0.02123289327882626
2420683607,292271934,0,"[26646000, 655225345, 177964267]",footway,,,St Stephen's Bow,False,True,27.13078081222323,32.1868,3.034498953732699,"LINESTRING (292124.7119395909 92717.46211913423, 292124.66494375793 92719.28745038057, 292119.3312350364 92726.33919420245, 292115.79390659963 92730.79524685608, 292114.38176365825 92732.84904013213, 292110.9173251377 92737.41483072357, 292109.35696417285 92739.4716903453)",yes,asphalt,,,building_passage,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,34.29710155765467,0.028330938118717456
2420683607,2420683599,0,233727969,footway,,,Catherine Square,False,True,20.17190354186695,32.1868,2.2561687633042435,"LINESTRING (292124.7119395909 92717.46211913423, 292117.1800686216 92710.40940106922, 292112.7867246053 92706.25081856237, 292110.0202638365 92703.59373089595)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,14.753052656984515,0.06347975987731017
2420683607,8000006736,0,1111143175,footway,,,Catherine Square,False,False,19.82133485705892,32.1868,2.2169586751529238,"LINESTRING (292124.7119395909 92717.46211913423, 292136.0024506074 92706.17130096312, 292138.74893963756 92703.4224814157)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,33.97544366801455,0.028591488631050925
106201139,2420683599,0,7991802,footway,,,,False,False,29.41412436099447,32.1868,3.2898842910627994,"LINESTRING (292091.61338453856 92726.55639416669, 292093.678342856 92723.63253428365, 292096.77942886116 92719.25223278676, 292107.88348657277 92706.11859951133, 292110.0202638365 92703.59373089595)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,14.753052656984515,0.06347975987731017
106201139,292271934,0,42227867,unclassified,1,20 mph,High Street,False,False,21.9043847602684,32.1868,2.4499417505612935,"LINESTRING (292091.61338453856 92726.55639416669, 292107.06293613673 92737.8060087256, 292109.35696417285 92739.4716903453)",yes,paving_stones,,,,,,,,node,11047269737,Exeter,3,EX1 1EU,Catherine Street,bar,,Dugout Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thedugoutbar.co.uk/,,,,,,,,,,,,,38.480316573695774,0.025329077545093996
